date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-04-03,AR,moderna,0,vaccine,55445,6049,0,0.14,10.91,80.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-04,AR,moderna,0,vaccine,55445,6049,0,0.19,10.91,108,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-05,AR,moderna,1,vaccine,55445,6050,0,0.23,10.91,131,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-06,AR,moderna,180,vaccine,55445,6230,0.32,0.29,11.24,160.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-07,AR,moderna,413,vaccine,55445,6643,0.74,0.29,11.98,160.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-08,AR,moderna,268,vaccine,55445,6911,0.48,0.29,12.46,160.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-09,AR,moderna,262,vaccine,55445,7173,0.47,0.34,12.94,191.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-10,AR,moderna,1,vaccine,55445,7174,0,0.31,12.94,174.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-11,AR,moderna,0,vaccine,55445,7174,0,0.29,12.94,161.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-12,AR,moderna,214,vaccine,55445,7388,0.39,0.33,13.32,180.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-13,AR,moderna,66,vaccine,55445,7454,0.12,0.31,13.44,173.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-14,AR,moderna,320,vaccine,55445,7774,0.58,0.33,14.02,183.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-15,AR,moderna,402,vaccine,55445,8176,0.73,0.33,14.75,183.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-16,AR,moderna,211,vaccine,55445,8387,0.38,0.33,15.13,182.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-17,AR,moderna,71,vaccine,55445,8458,0.13,0.32,15.25,178,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-18,AR,moderna,0,vaccine,55445,8458,0,0.3,15.25,163.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-19,AR,moderna,209,vaccine,55445,8667,0.38,0.27,15.63,151.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-20,AR,moderna,33,vaccine,55445,8700,0.06,0.24,15.69,133.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-21,AR,moderna,221,vaccine,55445,8921,0.4,0.22,16.09,123,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-22,AR,moderna,318,vaccine,55445,9239,0.57,0.22,16.66,123,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-23,AR,moderna,80,vaccine,55445,9319,0.14,0.3,16.81,166.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-24,AR,moderna,0,vaccine,55445,9319,0,0.32,16.81,175.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-25,AR,moderna,0,vaccine,55445,9319,0,0.34,16.81,187,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-26,AR,moderna,514,vaccine,55445,9833,0.93,0.39,17.73,217,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-27,AR,moderna,98,vaccine,55445,9931,0.18,0.39,17.91,218.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-28,AR,moderna,299,vaccine,55445,10230,0.54,0.4,18.45,222,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-29,AR,moderna,528,vaccine,55445,10758,0.95,0.4,19.4,222,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-30,AR,moderna,90,vaccine,55445,10848,0.16,0.33,19.57,183.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-01,AR,moderna,25,vaccine,55445,10873,0.05,0.33,19.61,181.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-02,AR,moderna,0,vaccine,55445,10873,0,0.36,19.61,201.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-03,AR,moderna,243,vaccine,55445,11116,0.44,0.38,20.05,207.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-04,AR,moderna,88,vaccine,55445,11204,0.16,0.37,20.21,205.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-05,AR,moderna,436,vaccine,55445,11640,0.79,0.37,20.99,205.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-06,AR,moderna,572,vaccine,55445,12212,1.03,0.37,22.03,205.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-07,AR,moderna,76,vaccine,55445,12288,0.14,0.39,22.16,216.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-08,AR,moderna,26,vaccine,55445,12314,0.05,0.58,22.21,321.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-09,AR,moderna,0,vaccine,55445,12314,0,0.64,22.21,354.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-10,AR,moderna,319,vaccine,55445,12633,0.58,0.54,22.78,300,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-11,AR,moderna,824,vaccine,55445,13457,1.49,0.54,24.27,297.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-12,AR,moderna,663,vaccine,55445,14120,1.2,0.56,25.47,311.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-13,AR,moderna,192,vaccine,55445,14312,0.35,0.56,25.81,311.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-14,AR,moderna,57,vaccine,55445,14369,0.1,0.59,25.92,324.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-15,AR,moderna,126,vaccine,55445,14495,0.23,0.46,26.14,252.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-16,AR,moderna,0,vaccine,55445,14495,0,0.4,26.14,219.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-17,AR,moderna,409,vaccine,55445,14904,0.74,0.49,26.88,271,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-18,AR,moderna,322,vaccine,55445,15226,0.58,0.56,27.46,312.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-19,AR,moderna,428,vaccine,55445,15654,0.77,0.56,28.23,309.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-20,AR,moderna,555,vaccine,55445,16209,1,0.56,29.23,309.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-21,AR,moderna,350,vaccine,55445,16559,0.63,0.45,29.87,251,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-22,AR,moderna,102,vaccine,55445,16661,0.18,0.45,30.05,250,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-23,AR,moderna,0,vaccine,55445,16661,0,0.46,30.05,253.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-24,AR,moderna,0,vaccine,55445,16661,0,0.42,30.05,232,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-25,AR,moderna,315,vaccine,55445,16976,0.57,0.43,30.62,238.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-26,AR,moderna,452,vaccine,55445,17428,0.82,0.48,31.43,265.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-27,AR,moderna,405,vaccine,55445,17833,0.73,0.48,32.16,265.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-28,AR,moderna,396,vaccine,55445,18229,0.71,0.57,32.88,314.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-29,AR,moderna,292,vaccine,55445,18521,0.53,0.56,33.4,313.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-30,AR,moderna,0,vaccine,55445,18521,0,0.55,33.4,307.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-31,AR,moderna,340,vaccine,55445,18861,0.61,0.55,34.02,303.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-01,AR,moderna,307,vaccine,55445,19168,0.55,0.51,34.57,284.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-02,AR,moderna,414,vaccine,55445,19582,0.75,0.51,35.32,285.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-03,AR,moderna,374,vaccine,55445,19956,0.67,0.51,35.99,285.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-04,AR,moderna,262,vaccine,55445,20218,0.47,0.51,36.46,285.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-05,AR,moderna,303,vaccine,55445,20521,0.55,0.55,37.01,305.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-06,AR,moderna,0,vaccine,55445,20521,0,0.56,37.01,312.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-07,AR,moderna,336,vaccine,55445,20857,0.61,0.55,37.62,307.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-08,AR,moderna,451,vaccine,55445,21308,0.81,0.57,38.43,314.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-09,AR,moderna,461,vaccine,55445,21769,0.83,0.57,39.26,317.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-10,AR,moderna,337,vaccine,55445,22106,0.61,0.57,39.87,317.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-11,AR,moderna,312,vaccine,55445,22418,0.56,0.58,40.43,319.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-12,AR,moderna,327,vaccine,55445,22745,0.59,0.53,41.02,296.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-13,AR,moderna,0,vaccine,55445,22745,0,0.52,41.02,288.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-14,AR,moderna,348,vaccine,55445,23093,0.63,0.55,41.65,305.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-15,AR,moderna,288,vaccine,55445,23381,0.52,0.58,42.17,318.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-16,AR,moderna,405,vaccine,55445,23786,0.73,0.56,42.9,312.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-17,AR,moderna,458,vaccine,55445,24244,0.83,0.56,43.73,312.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-18,AR,moderna,406,vaccine,55445,24650,0.73,0.53,44.46,295.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-19,AR,moderna,281,vaccine,55445,24931,0.51,0.54,44.97,300.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-20,AR,moderna,0,vaccine,55445,24931,0,0.53,44.97,293,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-21,AR,moderna,231,vaccine,55445,25162,0.42,0.46,45.38,255.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-22,AR,moderna,321,vaccine,55445,25483,0.58,0.45,45.96,247.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-23,AR,moderna,354,vaccine,55445,25837,0.64,0.45,46.6,248.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-24,AR,moderna,196,vaccine,55445,26033,0.35,0.45,46.95,248.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-25,AR,moderna,347,vaccine,55445,26380,0.63,0.45,47.58,248.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-26,AR,moderna,292,vaccine,55445,26672,0.53,0.46,48.11,253.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-27,AR,moderna,0,vaccine,55445,26672,0,0.45,48.11,251.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-28,AR,moderna,229,vaccine,55445,26901,0.41,0.48,48.52,265.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-29,AR,moderna,356,vaccine,55445,27257,0.64,0.45,49.16,250.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-30,AR,moderna,338,vaccine,55445,27595,0.61,0.44,49.77,246.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-01,AR,moderna,297,vaccine,55445,27892,0.54,0.44,50.31,246.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-02,AR,moderna,239,vaccine,55445,28131,0.43,0.46,50.74,256,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-03,AR,moderna,266,vaccine,55445,28397,0.48,0.39,51.22,214,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-04,AR,moderna,0,vaccine,55445,28397,0,0.36,51.22,198.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-05,AR,moderna,296,vaccine,55445,28693,0.53,0.32,51.75,180.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-06,AR,moderna,62,vaccine,55445,28755,0.11,0.33,51.86,183.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-07,AR,moderna,227,vaccine,55445,28982,0.41,0.31,52.27,173.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-08,AR,moderna,174,vaccine,55445,29156,0.31,0.31,52.59,173.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-09,AR,moderna,257,vaccine,55445,29413,0.46,0.27,53.05,152.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-10,AR,moderna,200,vaccine,55445,29613,0.36,0.27,53.41,148.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-11,AR,moderna,0,vaccine,55445,29613,0,0.25,53.41,140.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-12,AR,moderna,148,vaccine,55445,29761,0.27,0.23,53.68,126.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-13,AR,moderna,31,vaccine,55445,29792,0.06,0.19,53.73,103.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-14,AR,moderna,175,vaccine,55445,29967,0.32,0.19,54.05,102.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-15,AR,moderna,76,vaccine,55445,30043,0.14,0.19,54.19,102.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-16,AR,moderna,96,vaccine,55445,30139,0.17,0.19,54.36,102.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-17,AR,moderna,190,vaccine,55445,30329,0.34,0.21,54.7,117,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-18,AR,moderna,0,vaccine,55445,30329,0,0.19,54.7,104.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-19,AR,moderna,151,vaccine,55445,30480,0.27,0.19,54.97,103.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-20,AR,moderna,131,vaccine,55445,30611,0.24,0.18,55.21,100.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-21,AR,moderna,89,vaccine,55445,30700,0.16,0.15,55.37,80.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-22,AR,moderna,70,vaccine,55445,30770,0.13,0.15,55.5,80.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-23,AR,moderna,70,vaccine,55445,30840,0.13,0.13,55.62,71.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-24,AR,moderna,54,vaccine,55445,30894,0.1,0.14,55.72,77.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-25,AR,moderna,0,vaccine,55445,30894,0,0.15,55.72,81.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-26,AR,moderna,84,vaccine,55445,30978,0.15,0.15,55.87,79.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-27,AR,moderna,176,vaccine,55445,31154,0.32,0.14,56.19,75.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-28,AR,moderna,114,vaccine,55445,31268,0.21,0.12,56.39,68,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-29,AR,moderna,59,vaccine,55445,31327,0.11,0.12,56.5,68,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-30,AR,moderna,43,vaccine,55445,31370,0.08,0.12,56.58,63.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-07-31,AR,moderna,0,vaccine,55445,31370,0,0.09,56.58,50.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-01,AR,moderna,0,vaccine,55445,31370,0,0.11,56.58,57.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-02,AR,moderna,54,vaccine,55445,31424,0.1,0.1,56.68,54.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-03,AR,moderna,81,vaccine,55445,31505,0.15,0.11,56.82,63.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-04,AR,moderna,167,vaccine,55445,31672,0.3,0.11,57.12,63.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-05,AR,moderna,36,vaccine,55445,31708,0.06,0.11,57.19,63.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-06,AR,moderna,106,vaccine,55445,31814,0.19,0.12,57.38,65.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-07,AR,moderna,0,vaccine,55445,31814,0,0.11,57.38,63.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-08,AR,moderna,0,vaccine,55445,31814,0,0.1,57.38,54.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-09,AR,moderna,68,vaccine,55445,31882,0.12,0.09,57.5,51.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-10,AR,moderna,69,vaccine,55445,31951,0.12,0.08,57.63,42.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-11,AR,moderna,100,vaccine,55445,32051,0.18,0.08,57.81,42.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-12,AR,moderna,19,vaccine,55445,32070,0.03,0.08,57.84,42.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-13,AR,moderna,43,vaccine,55445,32113,0.08,0.07,57.92,41.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-14,AR,moderna,0,vaccine,55445,32113,0,0.07,57.92,39.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-15,AR,moderna,0,vaccine,55445,32113,0,0.07,57.92,39.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-16,AR,moderna,60,vaccine,55445,32173,0.11,0.07,58.03,36.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-17,AR,moderna,54,vaccine,55445,32227,0.1,0.07,58.12,36.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-18,AR,moderna,101,vaccine,55445,32328,0.18,0.07,58.31,36.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-19,AR,moderna,0,vaccine,55445,32328,0,0.07,58.31,36.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-20,AR,moderna,39,vaccine,55445,32367,0.07,0.05,58.38,27.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-21,AR,moderna,0,vaccine,55445,32367,0,0.12,58.38,66.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-22,AR,moderna,0,vaccine,55445,32367,0,0.13,58.38,70,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-23,AR,moderna,0,vaccine,55445,32367,0,0.13,58.38,74.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-24,AR,moderna,327,vaccine,55445,32694,0.59,NA,58.97,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-25,AR,moderna,124,vaccine,55445,32818,0.22,NA,59.19,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-08-26,AR,moderna,32,vaccine,55445,32850,0.06,NA,59.25,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-22,AR,pfizer_biontech,0,vaccine,55445,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-23,AR,pfizer_biontech,0,vaccine,55445,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-24,AR,pfizer_biontech,0,vaccine,55445,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-25,AR,pfizer_biontech,0,vaccine,55445,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-26,AR,pfizer_biontech,0,vaccine,55445,0,0,0,0,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-27,AR,pfizer_biontech,0,vaccine,55445,0,0,0,0,0.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-28,AR,pfizer_biontech,0,vaccine,55445,0,0,0,0,0.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-29,AR,pfizer_biontech,0,vaccine,55445,0,0,0,0,0.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-30,AR,pfizer_biontech,2,vaccine,55445,2,0,0,0,0.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2020-12-31,AR,pfizer_biontech,0,vaccine,55445,2,0,0,0,0.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-01,AR,pfizer_biontech,0,vaccine,55445,2,0,0.02,0,13.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-02,AR,pfizer_biontech,0,vaccine,55445,2,0,0.08,0,44.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-03,AR,pfizer_biontech,0,vaccine,55445,2,0,0.12,0,68,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-04,AR,pfizer_biontech,90,vaccine,55445,92,0.16,0.17,0.17,96.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-05,AR,pfizer_biontech,217,vaccine,55445,309,0.39,0.18,0.56,100.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-06,AR,pfizer_biontech,169,vaccine,55445,478,0.3,0.18,0.86,100.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-07,AR,pfizer_biontech,201,vaccine,55445,679,0.36,0.18,1.22,100.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-08,AR,pfizer_biontech,25,vaccine,55445,704,0.05,0.16,1.27,87.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-09,AR,pfizer_biontech,0,vaccine,55445,704,0,0.1,1.27,56.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-10,AR,pfizer_biontech,0,vaccine,55445,704,0,0.06,1.27,32.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-11,AR,pfizer_biontech,0,vaccine,55445,704,0,0.01,1.27,3.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-12,AR,pfizer_biontech,0,vaccine,55445,704,0,0,1.27,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-13,AR,pfizer_biontech,0,vaccine,55445,704,0,0,1.27,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-14,AR,pfizer_biontech,0,vaccine,55445,704,0,0,1.27,0,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-15,AR,pfizer_biontech,0,vaccine,55445,704,0,0.05,1.27,30.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-16,AR,pfizer_biontech,0,vaccine,55445,704,0,0.09,1.27,50.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-17,AR,pfizer_biontech,0,vaccine,55445,704,0,0.13,1.27,71.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-18,AR,pfizer_biontech,212,vaccine,55445,916,0.38,0.17,1.65,94.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-19,AR,pfizer_biontech,144,vaccine,55445,1060,0.26,0.18,1.91,99.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-20,AR,pfizer_biontech,144,vaccine,55445,1204,0.26,0.18,2.17,99.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-21,AR,pfizer_biontech,162,vaccine,55445,1366,0.29,0.18,2.46,99.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-22,AR,pfizer_biontech,34,vaccine,55445,1400,0.06,0.2,2.53,111.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-23,AR,pfizer_biontech,0,vaccine,55445,1400,0,0.21,2.53,114.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-24,AR,pfizer_biontech,0,vaccine,55445,1400,0,0.21,2.53,118.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
