geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,timeframe_vacc_info,offset_vacc_info,sumTotal_vacc_info,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
CHFL,2020-12-31,82,7632,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,5906,TRUE,1830,5802,FALSE,9510,0,FALSE,9048,0,595,1216,79,75.43,TRUE,1,8644780,0.95,0.91,0.87,88.28,NA,NA,NA,68.32,67.12,NA,6.88,14.07,-9,-0.11000000000000032,COVID19Death,,2021-08-27_07-48-01,day,82,0,8
CHFL,2021-01-01,76,7708,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,5982,TRUE,1830,5878,FALSE,9510,0,FALSE,9048,0,604,1198,74.71,74.14,TRUE,1,8644780,0.88,0.86,0.86,89.16,NA,NA,NA,69.2,67.99,NA,6.99,13.86,9,0.11000000000000032,COVID19Death,,2021-08-27_07-48-01,day,76,0,8
CHFL,2021-01-02,70,7778,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6052,TRUE,1830,5948,FALSE,9510,0,FALSE,9048,0,577,1188,72.43,72.14,TRUE,1,8644780,0.81,0.84,0.83,89.97,NA,NA,NA,70.01,68.8,NA,6.67,13.74,-27,-0.3200000000000003,COVID19Death,,2021-08-27_07-48-01,day,70,0,8
CHFL,2021-01-03,69,7847,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6121,TRUE,1830,6017,FALSE,9510,0,FALSE,9048,0,553,1156,68,69.64,TRUE,1,8644780,0.8,0.79,0.81,90.77,NA,NA,NA,70.81,69.6,NA,6.4,13.37,-24,-0.2699999999999996,COVID19Death,,2021-08-27_07-48-01,day,69,0,8
CHFL,2021-01-04,53,7900,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6174,TRUE,1830,6070,FALSE,9510,0,FALSE,9048,0,523,1119,65.86,67.93,TRUE,1,8644780,0.61,0.76,0.79,91.38,NA,NA,NA,71.42,70.22,NA,6.05,12.94,-30,-0.35000000000000053,COVID19Death,,2021-08-27_07-48-01,day,53,0,8
CHFL,2021-01-05,64,7964,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6238,TRUE,1830,6134,FALSE,9510,0,FALSE,9048,0,507,1100,62,66.14,TRUE,1,8644780,0.74,0.72,0.77,92.12,NA,NA,NA,72.16,70.96,NA,5.86,12.72,-16,-0.1899999999999995,COVID19Death,,2021-08-27_07-48-01,day,64,0,8
CHFL,2021-01-06,62,8026,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6300,TRUE,1830,6196,FALSE,9510,0,FALSE,9048,0,476,1080,61.86,63.71,TRUE,1,8644780,0.72,0.72,0.74,92.84,NA,NA,NA,72.88,71.67,NA,5.51,12.49,-31,-0.35000000000000053,COVID19Death,,2021-08-27_07-48-01,day,62,0,8
CHFL,2021-01-07,67,8093,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6367,TRUE,1830,6263,FALSE,9510,0,FALSE,9048,0,461,1056,60.29,61.36,TRUE,1,8644780,0.78,0.7,0.71,93.62,NA,NA,NA,73.65,72.45,NA,5.33,12.22,-15,-0.17999999999999972,COVID19Death,,2021-08-27_07-48-01,day,67,0,8
CHFL,2021-01-08,49,8142,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6416,TRUE,1830,6312,FALSE,9510,0,FALSE,9048,0,434,1038,61.14,60.57,TRUE,1,8644780,0.57,0.71,0.7,94.18,NA,NA,NA,74.22,73.02,NA,5.02,12.01,-27,-0.3100000000000005,COVID19Death,,2021-08-27_07-48-01,day,49,0,8
CHFL,2021-01-09,69,8211,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6485,TRUE,1830,6381,FALSE,9510,0,FALSE,9048,0,433,1010,59.86,59.21,TRUE,1,8644780,0.8,0.69,0.68,94.98,NA,NA,NA,75.02,73.81,NA,5.01,11.68,-1,-0.009999999999999787,COVID19Death,,2021-08-27_07-48-01,day,69,0,8
CHFL,2021-01-10,58,8269,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6543,TRUE,1830,6439,FALSE,9510,0,FALSE,9048,0,422,975,59.43,57,TRUE,1,8644780,0.67,0.69,0.66,95.65,NA,NA,NA,75.69,74.48,NA,4.88,11.28,-11,-0.1299999999999999,COVID19Death,,2021-08-27_07-48-01,day,58,0,8
CHFL,2021-01-11,59,8328,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6602,TRUE,1830,6498,FALSE,9510,0,FALSE,9048,0,428,951,56.86,55.93,TRUE,1,8644780,0.68,0.66,0.65,96.34,NA,NA,NA,76.37,75.17,NA,4.95,11,6,0.07000000000000028,COVID19Death,,2021-08-27_07-48-01,day,59,0,8
CHFL,2021-01-12,55,8383,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6657,TRUE,1830,6553,FALSE,9510,0,FALSE,9048,0,419,926,59.14,55.86,TRUE,1,8644780,0.64,0.68,0.65,96.97,NA,NA,NA,77.01,75.8,NA,4.85,10.71,-9,-0.10000000000000053,COVID19Death,,2021-08-27_07-48-01,day,55,0,8
CHFL,2021-01-13,59,8442,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6716,TRUE,1830,6612,FALSE,9510,0,FALSE,9048,0,416,892,56.57,54.71,TRUE,1,8644780,0.68,0.65,0.63,97.65,NA,NA,NA,77.69,76.49,NA,4.81,10.32,-3,-0.040000000000000036,COVID19Death,,2021-08-27_07-48-01,day,59,0,8
CHFL,2021-01-14,49,8491,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6765,TRUE,1830,6661,FALSE,9510,0,FALSE,9048,0,398,859,53.71,53.21,TRUE,1,8644780,0.57,0.62,0.62,98.22,NA,NA,NA,78.26,77.05,NA,4.6,9.94,-18,-0.20999999999999996,COVID19Death,,2021-08-27_07-48-01,day,49,0,8
CHFL,2021-01-15,65,8556,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6830,TRUE,1830,6726,FALSE,9510,0,FALSE,9048,0,414,848,50.71,52.86,TRUE,1,8644780,0.75,0.59,0.61,98.97,NA,NA,NA,79.01,77.8,NA,4.79,9.81,16,0.1900000000000004,COVID19Death,,2021-08-27_07-48-01,day,65,0,8
CHFL,2021-01-16,51,8607,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6881,TRUE,1830,6777,FALSE,9510,0,FALSE,9048,0,396,829,51.86,51.14,TRUE,1,8644780,0.59,0.6,0.59,99.56,NA,NA,NA,79.6,78.39,NA,4.58,9.59,-18,-0.20999999999999996,COVID19Death,,2021-08-27_07-48-01,day,51,0,8
CHFL,2021-01-17,38,8645,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6919,TRUE,1830,6815,FALSE,9510,0,FALSE,9048,0,376,798,50,50.5,TRUE,1,8644780,0.44,0.58,0.58,100,NA,NA,NA,80.04,78.83,NA,4.35,9.23,-20,-0.23000000000000043,COVID19Death,,2021-08-27_07-48-01,day,38,0,8
CHFL,2021-01-18,38,8683,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,6957,TRUE,1830,6853,FALSE,9510,0,FALSE,9048,0,355,783,49.57,48.57,TRUE,1,8644780,0.44,0.57,0.56,100.44,NA,NA,NA,80.48,79.27,NA,4.11,9.06,-21,-0.23999999999999932,COVID19Death,,2021-08-27_07-48-01,day,38,0,8
CHFL,2021-01-19,63,8746,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7020,TRUE,1830,6916,FALSE,9510,0,FALSE,9048,0,363,782,46.57,47.5,TRUE,1,8644780,0.73,0.54,0.55,101.17,NA,NA,NA,81.21,80,NA,4.2,9.05,8,0.08999999999999986,COVID19Death,,2021-08-27_07-48-01,day,63,0,8
CHFL,2021-01-20,46,8792,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7066,TRUE,1830,6962,FALSE,9510,0,FALSE,9048,0,350,766,45.71,45.71,TRUE,1,8644780,0.53,0.53,0.53,101.7,NA,NA,NA,81.74,80.53,NA,4.05,8.86,-13,-0.15000000000000036,COVID19Death,,2021-08-27_07-48-01,day,46,0,8
CHFL,2021-01-21,46,8838,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7112,TRUE,1830,7008,FALSE,9510,0,FALSE,9048,0,347,745,47.29,45.14,TRUE,1,8644780,0.53,0.55,0.52,102.24,NA,NA,NA,82.27,81.07,NA,4.01,8.62,-3,-0.040000000000000036,COVID19Death,,2021-08-27_07-48-01,day,46,0,8
CHFL,2021-01-22,44,8882,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7156,TRUE,1830,7052,FALSE,9510,0,FALSE,9048,0,326,740,46.43,43.07,TRUE,1,8644780,0.51,0.54,0.5,102.74,NA,NA,NA,82.78,81.58,NA,3.77,8.56,-21,-0.23999999999999977,COVID19Death,,2021-08-27_07-48-01,day,44,0,8
CHFL,2021-01-23,45,8927,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7201,TRUE,1830,7097,FALSE,9510,0,FALSE,9048,0,320,716,43.14,41.5,TRUE,1,8644780,0.52,0.5,0.48,103.26,NA,NA,NA,83.3,82.1,NA,3.7,8.28,-6,-0.06999999999999984,COVID19Death,,2021-08-27_07-48-01,day,45,0,8
CHFL,2021-01-24,49,8976,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7250,TRUE,1830,7146,FALSE,9510,0,FALSE,9048,0,331,707,41.43,40.71,TRUE,1,8644780,0.57,0.48,0.47,103.83,NA,NA,NA,83.87,82.66,NA,3.83,8.18,11,0.1299999999999999,COVID19Death,,2021-08-27_07-48-01,day,49,0,8
CHFL,2021-01-25,32,9008,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7282,TRUE,1830,7178,FALSE,9510,0,FALSE,9048,0,325,680,40.71,40.21,TRUE,1,8644780,0.37,0.47,0.47,104.2,NA,NA,NA,84.24,83.03,NA,3.76,7.87,-6,-0.07000000000000028,COVID19Death,,2021-08-27_07-48-01,day,32,0,8
CHFL,2021-01-26,40,9048,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7322,TRUE,1830,7218,FALSE,9510,0,FALSE,9048,0,302,665,39.57,37.43,TRUE,1,8644780,0.46,0.46,0.43,104.66,NA,NA,NA,84.7,83.5,NA,3.49,7.69,-23,-0.2699999999999996,COVID19Death,,2021-08-27_07-48-01,day,40,0,8
CHFL,2021-01-27,34,9082,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7356,TRUE,1830,7252,FALSE,9510,0,TRUE,9048,34,290,640,37.29,35.5,TRUE,1,8644780,0.39,0.43,0.41,105.06,NA,NA,NA,85.09,83.89,NA,3.35,7.4,-12,-0.14000000000000012,COVID19Death,,2021-08-27_07-48-01,day,34,0,8
CHFL,2021-01-28,41,9123,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7397,TRUE,1830,7293,FALSE,9510,0,TRUE,9048,75,285,632,34.14,33.93,TRUE,1,8644780,0.47,0.39,0.39,105.53,NA,NA,NA,85.57,84.36,NA,3.3,7.31,-5,-0.050000000000000266,COVID19Death,,2021-08-27_07-48-01,day,41,0,8
CHFL,2021-01-29,36,9159,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7433,TRUE,1830,7329,FALSE,9510,0,TRUE,9048,111,277,603,34,32.36,TRUE,1,8644780,0.42,0.39,0.37,105.95,NA,NA,NA,85.98,84.78,NA,3.2,6.98,-8,-0.09999999999999964,COVID19Death,,2021-08-27_07-48-01,day,36,0,8
CHFL,2021-01-30,29,9188,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7462,TRUE,1830,7358,FALSE,9510,0,TRUE,9048,140,261,581,31.71,31,TRUE,1,8644780,0.34,0.37,0.36,106.28,NA,NA,NA,86.32,85.11,NA,3.02,6.72,-16,-0.18000000000000016,COVID19Death,,2021-08-27_07-48-01,day,29,0,8
CHFL,2021-01-31,27,9215,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7489,TRUE,1830,7385,FALSE,9510,0,TRUE,9048,167,239,570,29.57,28.93,TRUE,1,8644780,0.31,0.34,0.33,106.6,NA,NA,NA,86.63,85.43,NA,2.76,6.59,-22,-0.26000000000000023,COVID19Death,,2021-08-27_07-48-01,day,27,0,8
CHFL,2021-02-01,31,9246,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7520,TRUE,1830,7416,FALSE,9510,0,TRUE,9048,198,238,563,27.14,28.07,TRUE,1,8644780,0.36,0.31,0.32,106.95,NA,NA,NA,86.99,85.79,NA,2.75,6.51,-1,-0.009999999999999787,COVID19Death,,2021-08-27_07-48-01,day,31,0,8
CHFL,2021-02-02,24,9270,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7544,TRUE,1830,7440,FALSE,9510,0,TRUE,9048,222,222,524,25.14,26.36,TRUE,1,8644780,0.28,0.29,0.3,107.23,NA,NA,NA,87.27,86.06,NA,2.57,6.06,-16,-0.18000000000000016,COVID19Death,,2021-08-27_07-48-01,day,24,0,8
CHFL,2021-02-03,19,9289,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7563,TRUE,1830,7459,FALSE,9510,0,TRUE,9048,241,207,497,24.71,25.57,TRUE,1,8644780,0.22,0.29,0.3,107.45,NA,NA,NA,87.49,86.28,NA,2.39,5.75,-15,-0.17999999999999972,COVID19Death,,2021-08-27_07-48-01,day,19,0,8
CHFL,2021-02-04,24,9313,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7587,TRUE,1830,7483,FALSE,9510,0,TRUE,9048,265,190,475,23.71,23.64,TRUE,1,8644780,0.28,0.27,0.27,107.73,NA,NA,NA,87.76,86.56,NA,2.2,5.49,-17,-0.18999999999999995,COVID19Death,,2021-08-27_07-48-01,day,24,0,8
CHFL,2021-02-05,22,9335,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7609,TRUE,1830,7505,FALSE,9510,0,TRUE,9048,287,176,453,22.14,22.21,TRUE,1,8644780,0.25,0.26,0.26,107.98,NA,NA,NA,88.02,86.82,NA,2.04,5.24,-14,-0.16000000000000014,COVID19Death,,2021-08-27_07-48-01,day,22,0,8
CHFL,2021-02-06,26,9361,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7635,TRUE,1830,7531,FALSE,9510,0,TRUE,9048,313,173,434,21,21.43,TRUE,1,8644780,0.3,0.24,0.25,108.28,NA,NA,NA,88.32,87.12,NA,2,5.02,-3,-0.040000000000000036,COVID19Death,,2021-08-27_07-48-01,day,26,0,8
CHFL,2021-02-07,20,9381,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7655,TRUE,1830,7551,FALSE,9510,0,TRUE,9048,333,166,405,21.57,21.07,TRUE,1,8644780,0.23,0.25,0.24,108.52,NA,NA,NA,88.55,87.35,NA,1.92,4.68,-7,-0.08000000000000007,COVID19Death,,2021-08-27_07-48-01,day,20,0,8
CHFL,2021-02-08,20,9401,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7675,TRUE,1830,7571,FALSE,9510,0,TRUE,9048,353,155,393,20.14,20.14,TRUE,1,8644780,0.23,0.23,0.23,108.75,NA,NA,NA,88.78,87.58,NA,1.79,4.55,-11,-0.1299999999999999,COVID19Death,,2021-08-27_07-48-01,day,20,0,8
CHFL,2021-02-09,16,9417,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7691,TRUE,1830,7587,FALSE,9510,0,TRUE,9048,369,147,369,19.29,19,TRUE,1,8644780,0.19,0.22,0.22,108.93,NA,NA,NA,88.97,87.76,NA,1.7,4.27,-8,-0.09000000000000008,COVID19Death,,2021-08-27_07-48-01,day,16,0,8
CHFL,2021-02-10,23,9440,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7714,TRUE,1830,7610,FALSE,9510,0,TRUE,9048,392,151,358,18.14,18.29,TRUE,1,8644780,0.27,0.21,0.21,109.2,NA,NA,NA,89.23,88.03,NA,1.75,4.14,4,0.050000000000000044,COVID19Death,,2021-08-27_07-48-01,day,23,0,8
CHFL,2021-02-11,14,9454,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7728,TRUE,1830,7624,FALSE,9510,0,TRUE,9048,406,141,331,18.43,17.29,TRUE,1,8644780,0.16,0.21,0.2,109.36,NA,NA,NA,89.39,88.19,NA,1.63,3.83,-10,-0.1200000000000001,COVID19Death,,2021-08-27_07-48-01,day,14,0,8
CHFL,2021-02-12,16,9470,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7744,TRUE,1830,7640,FALSE,9510,0,TRUE,9048,422,135,311,18.14,16.71,TRUE,1,8644780,0.19,0.21,0.19,109.55,NA,NA,NA,89.58,88.38,NA,1.56,3.6,-6,-0.06999999999999984,COVID19Death,,2021-08-27_07-48-01,day,16,0,8
CHFL,2021-02-13,18,9488,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7762,TRUE,1830,7658,FALSE,9510,0,TRUE,9048,440,127,300,17,15.86,TRUE,1,8644780,0.21,0.2,0.18,109.75,NA,NA,NA,89.79,88.59,NA,1.47,3.47,-8,-0.09000000000000008,COVID19Death,,2021-08-27_07-48-01,day,18,0,8
CHFL,2021-02-14,22,9510,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7784,TRUE,1830,7680,FALSE,9510,0,TRUE,9048,462,129,295,15,15.21,TRUE,1,8644780,0.25,0.17,0.18,110.01,NA,NA,NA,90.04,88.84,NA,1.49,3.41,2,0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,22,0,8
CHFL,2021-02-15,18,9528,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7802,TRUE,1830,7698,TRUE,9510,18,TRUE,9048,480,127,282,14.43,14.43,TRUE,1,8644780,0.21,0.17,0.17,110.22,NA,NA,NA,90.25,89.05,0.21,1.47,3.26,-2,-0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,18,0,8
CHFL,2021-02-16,8,9536,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7810,TRUE,1830,7706,TRUE,9510,26,TRUE,9048,488,119,266,14.14,14,TRUE,1,8644780,0.09,0.16,0.16,110.31,NA,NA,NA,90.34,89.14,0.3,1.38,3.08,-8,-0.09000000000000008,COVID19Death,,2021-08-27_07-48-01,day,8,0,8
CHFL,2021-02-17,9,9545,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7819,TRUE,1830,7715,TRUE,9510,35,TRUE,9048,497,105,256,13.57,12.93,TRUE,1,8644780,0.1,0.16,0.15,110.41,NA,NA,NA,90.45,89.24,0.4,1.21,2.96,-14,-0.16999999999999993,COVID19Death,,2021-08-27_07-48-01,day,9,0,8
CHFL,2021-02-18,10,9555,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7829,TRUE,1830,7725,TRUE,9510,45,TRUE,9048,507,101,242,12,12.64,TRUE,1,8644780,0.12,0.14,0.15,110.53,NA,NA,NA,90.56,89.36,0.52,1.17,2.8,-4,-0.040000000000000036,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
CHFL,2021-02-19,14,9569,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7843,TRUE,1830,7739,TRUE,9510,59,TRUE,9048,521,99,234,10.71,12.07,TRUE,1,8644780,0.16,0.12,0.14,110.69,NA,NA,NA,90.73,89.52,0.68,1.15,2.71,-2,-0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,14,0,8
CHFL,2021-02-20,14,9583,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7857,TRUE,1830,7753,TRUE,9510,73,TRUE,9048,535,95,222,11,11.43,TRUE,1,8644780,0.16,0.13,0.13,110.85,NA,NA,NA,90.89,89.68,0.84,1.1,2.57,-4,-0.04999999999999982,COVID19Death,,2021-08-27_07-48-01,day,14,0,8
CHFL,2021-02-21,11,9594,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7868,TRUE,1830,7764,TRUE,9510,84,TRUE,9048,546,84,213,10.86,10.36,TRUE,1,8644780,0.13,0.13,0.12,110.98,NA,NA,NA,91.01,89.81,0.97,0.97,2.46,-11,-0.13000000000000012,COVID19Death,,2021-08-27_07-48-01,day,11,0,8
CHFL,2021-02-22,9,9603,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7877,TRUE,1830,7773,TRUE,9510,93,TRUE,9048,555,75,202,10.86,9.64,TRUE,1,8644780,0.1,0.13,0.11,111.08,NA,NA,NA,91.12,89.92,1.08,0.87,2.34,-9,-0.09999999999999998,COVID19Death,,2021-08-27_07-48-01,day,9,0,8
CHFL,2021-02-23,10,9613,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7887,TRUE,1830,7783,TRUE,9510,103,TRUE,9048,565,77,196,10,9.79,TRUE,1,8644780,0.12,0.12,0.11,111.2,NA,NA,NA,91.23,90.03,1.19,0.89,2.27,2,0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
CHFL,2021-02-24,8,9621,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7895,TRUE,1830,7791,TRUE,9510,111,TRUE,9048,573,76,181,9.29,9.79,TRUE,1,8644780,0.09,0.11,0.11,111.29,NA,NA,NA,91.33,90.12,1.28,0.88,2.09,-1,-0.010000000000000009,COVID19Death,,2021-08-27_07-48-01,day,8,0,8
CHFL,2021-02-25,10,9631,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7905,TRUE,1830,7801,TRUE,9510,121,TRUE,9048,583,76,177,8.71,9.79,TRUE,1,8644780,0.12,0.1,0.11,111.41,NA,NA,NA,91.44,90.24,1.4,0.88,2.05,0,0,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
CHFL,2021-02-26,8,9639,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7913,TRUE,1830,7809,TRUE,9510,129,TRUE,9048,591,70,169,8.57,9.5,TRUE,1,8644780,0.09,0.1,0.11,111.5,NA,NA,NA,91.54,90.33,1.49,0.81,1.95,-6,-0.06999999999999995,COVID19Death,,2021-08-27_07-48-01,day,8,0,8
CHFL,2021-02-27,9,9648,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7922,TRUE,1830,7818,TRUE,9510,138,TRUE,9048,600,65,160,8.57,9.07,TRUE,1,8644780,0.1,0.1,0.1,111.6,NA,NA,NA,91.64,90.44,1.6,0.75,1.85,-5,-0.06000000000000005,COVID19Death,,2021-08-27_07-48-01,day,9,0,8
CHFL,2021-02-28,7,9655,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7929,TRUE,1830,7825,TRUE,9510,145,TRUE,9048,607,61,145,8.71,8.93,TRUE,1,8644780,0.08,0.1,0.1,111.69,NA,NA,NA,91.72,90.52,1.68,0.71,1.68,-4,-0.040000000000000036,COVID19Death,,2021-08-27_07-48-01,day,7,0,8
CHFL,2021-03-01,8,9663,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7937,TRUE,1830,7833,TRUE,9510,153,TRUE,9048,615,60,135,8.71,9,TRUE,1,8644780,0.09,0.1,0.1,111.78,NA,NA,NA,91.81,90.61,1.77,0.69,1.56,-1,-0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,8,0,8
CHFL,2021-03-02,10,9673,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7947,TRUE,1830,7843,TRUE,9510,163,TRUE,9048,625,60,137,9,8.86,TRUE,1,8644780,0.12,0.1,0.1,111.89,NA,NA,NA,91.93,90.73,1.89,0.69,1.58,0,0,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
CHFL,2021-03-03,9,9682,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7956,TRUE,1830,7852,TRUE,9510,172,TRUE,9048,634,61,137,8.86,9.14,TRUE,1,8644780,0.1,0.1,0.11,112,NA,NA,NA,92.03,90.83,1.99,0.71,1.58,1,0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,9,0,8
CHFL,2021-03-04,10,9692,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7966,TRUE,1830,7862,TRUE,9510,182,TRUE,9048,644,61,137,9.14,9.36,TRUE,1,8644780,0.12,0.11,0.11,112.11,NA,NA,NA,92.15,90.95,2.11,0.71,1.58,0,0,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
CHFL,2021-03-05,10,9702,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7976,TRUE,1830,7872,TRUE,9510,192,TRUE,9048,654,63,133,9.43,9.43,TRUE,1,8644780,0.12,0.11,0.11,112.23,NA,NA,NA,92.26,91.06,2.22,0.73,1.54,2,0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
CHFL,2021-03-06,8,9710,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7984,TRUE,1830,7880,TRUE,9510,200,TRUE,9048,662,62,127,9.14,9.79,TRUE,1,8644780,0.09,0.11,0.11,112.32,NA,NA,NA,92.36,91.15,2.31,0.72,1.47,-1,-0.010000000000000009,COVID19Death,,2021-08-27_07-48-01,day,8,0,8
CHFL,2021-03-07,9,9719,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,7993,TRUE,1830,7889,TRUE,9510,209,TRUE,9048,671,64,125,9.57,9.93,TRUE,1,8644780,0.1,0.11,0.11,112.43,NA,NA,NA,92.46,91.26,2.42,0.74,1.45,2,0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,9,0,8
CHFL,2021-03-08,10,9729,FALSE,10450,0,FALSE,10432,0,FALSE,10420,0,TRUE,1726,8003,TRUE,1830,7899,TRUE,9510,219,TRUE,9048,681,66,126,10,10,TRUE,1,8644780,0.12,0.12,0.12,112.54,NA,NA,NA,92.58,91.37,2.53,0.76,1.46,2,0.020000000000000018,COVID19Death,,2021-08-27_07-48-01,day,10,0,8
